"photoid";"rating";"tags"
38101;3.3767;"Abstract;Black"
38105;5.1364;"Persuasive;Seascapes"
38106;4.2928;"Sky;Landscape"
38107;4.8525;"Nature;"
38108;3.8636;";"
38109;4.1166;"Abstract;Macro"
38110;6.2409;"Candid;Seascapes"
38114;5.5434;"Humorous;Snapshot"
38115;4.3935;";"
38119;5.1696;"Nature;Macro"
38120;4.316;"Animals;Action"
38121;4.8606;"Urban;Photojournalism"
38125;4.5628;"Emotive;Black"
38129;4.4354;"Animals;Macro"
38130;4.7294;"Humorous;Macro"
38131;5.8962;"Still;Floral"
38132;5.4409;"Emotive;Black"
38134;6.625;"Macro;Advertisement"
38135;6.1558;"Family;Portraiture"
38144;4.4857;";"
38145;6.4957;";"
38146;5.0533;"Macro;Traditional"
38147;4.7778;"Abstract;Digital"
38149;3.7299;"Humorous;Emotive"
38150;5.2727;"Emotive;Macro"
38151;5.8991;"Black;Macro"
38152;5.871;";"
38153;5.5826;"Animals;Seascapes"
38154;6.5708;"Still;Floral"
38155;3.7658;"Family;"
38156;6.0367;";"
38158;6.1374;"Sky;Nature"
38159;4.0905;"Animals;"
38162;4.9488;";"
38164;4.8676;"Family;Water"
38165;4.6347;"Animals;Black"
38166;4.3067;"Family;Emotive"
38167;5.2552;"Nature;Animals"
38168;4.9605;"Family;Landscape"
38170;5.4866;";"
38172;4.3917;"Nature;Animals"
38173;5.0187;";"
38175;6.7597;"Family;Black"
38176;5.2883;"Emotive;Black"
38177;4.8113;"Still;"
38178;6.3886;"Family;Emotive"
38179;3.9677;"Macro;Studio"
38180;5.0136;"Nature;Macro"
38181;5.3975;"Candid;Macro"
38182;4.5161;";"
38183;5.4414;"Interior;Emotive"
38184;4.6972;"Snapshot;"
38185;5.1005;"Still;Studio"
38187;5.4344;"Abstract;Black"
38188;3.6928;"Still;Macro"
38189;5.3953;"Emotive;Macro"
38190;5.0045;"Abstract;Emotive"
38192;4.4737;"Still;Macro"
38193;6.545;";"
38194;4.0826;";"
38195;4.3048;"Animals;"
38198;3.0935;"Family;Humorous"
38200;4.5047;"Portraiture;Animals"
38201;5.1389;"Portraiture;Black"
38206;3.9488;"Humorous;Still"
38212;5.7742;";"
38222;6.0309;"Animals;Macro"
38227;5.3269;"Abstract;"
38228;6.6087;"Macro;Water"
38229;5.5566;"Candid;"
38234;4.5602;";"
38235;4.3795;"Digital;Seascapes"
38236;3.5803;";"
38239;4.1049;"Macro;Seascapes"
38245;3.6714;"Abstract;Portraiture"
38247;5.6755;"Macro;Floral"
38256;4.433;"Still;Animals"
38257;5.2813;"Macro;Floral"
38258;4.5265;"Portraiture;Macro"
38259;4.3791;"Humorous;Snapshot"
38260;4.9484;"Nature;Animals"
38261;5.2597;"Sports;Macro"
38263;4.4409;"Nature;Animals"
38264;6.511;"Nature;Seascapes"
38268;4.3488;"Animals;Black"
38278;6.0506;"Still;Macro"
38281;5.2685;"Still;Macro"
38282;3.4081;"Animals;"
38283;7.4444;"Animals;Macro"
38288;4.9727;"Nature;Animals"
38290;3.8476;";"
38292;5.8839;"Still;Macro"
38296;5.3203;"Abstract;Macro"
38298;5.7963;"Macro;Advertisement"
38300;5.28;"Black;Macro"
38301;4.3009;"Emotive;Portraiture"
38324;5.4834;";"
38325;3.5479;"Landscape;Nature"
38337;4.6358;";"
38338;4.7707;"Macro;Studio"
38341;4.3974;"Nature;Macro"
38343;5.3632;"Animals;Macro"
38345;3.3649;"Sky;Rural"
38346;4.726;"Studio;"
38350;4.3919;"Animals;"
38351;5.8269;"Still;Macro"
38352;4.3046;"Nature;Macro"
38353;5.3816;"Animals;"
38365;4.0913;"Fashion;Black"
38366;5.1161;"Nature;Macro"
38367;5.8927;"Portraiture;Photojournalism"
38372;5.0814;"Humorous;Candid"
38383;4.2731;";"
38384;5.3165;";"
38390;4.462;";"
38393;5.5907;";"
38396;4.2603;"Still;Macro"
38399;5.0952;"Macro;"
38401;3.3965;"Portraiture;"
38406;4.7857;";"
38407;5.1447;"Humorous;"
38408;4.6797;";"
38409;5.3478;"Macro;Persuasive"
38421;4.0714;"Family;Action"
38423;4.6047;"Abstract;Macro"
38424;5.6311;"Nature;Animals"
38425;6.4268;"Black;Macro"
38427;3.4907;"Snapshot;Portraiture"
38428;5.3154;"Nature;Macro"
38434;4.3496;";"
38435;4.2019;";"
38438;6.3464;"Animals;Action"
38440;5.3611;"Family;Macro"
38446;5.0268;"Urban;Candid"
38447;5.2237;"Urban;Portraiture"
38449;5.7368;"Animals;Macro"
38450;3.6484;"Landscape;Nature"
38451;5.7848;"Animals;Action"
38452;4.4878;"Family;Animals"
38453;3.2617;";"
38455;4.3527;"Emotive;Portraiture"
38456;5.4826;"Nature;Animals"
38458;4.42;"Macro;"
38460;4.9045;";"
38463;4.8883;";"
38464;4.4118;"Animals;"
38465;4.2645;"Macro;"
38474;5.172;"Black;Macro"
38476;7.1227;"Nature;Macro"
38477;4.4966;"Still;Macro"
38479;4.8157;";"
38480;4.2792;";"
38481;4.2902;"Animals;"
38483;4.4295;"Animals;Macro"
38509;4.35;"Photojournalism;Seascapes"
38518;5.1481;"Abstract;Macro"
38520;4.5097;"Abstract;Macro"
38537;4.6129;"Cityscape;Architecture"
38568;5.3958;"Macro;Advertisement"
38592;4.2075;"Macro;"
38606;5.3087;"Macro;Studio"
38608;4.7945;"Abstract;Macro"
38619;4.9111;"Emotive;Still"
38620;5.6242;"Landscape;Macro"
38622;4.7143;";"
38623;5.4218;"Still;Studio"
38625;4.014;"Still;Macro"
38626;6.0443;"Abstract;Macro"
38628;6.0943;"Animals;Macro"
38629;5.793;"Sports;Travel"
38630;5.8834;"Macro;Water"
38631;4.3154;"Abstract;Macro"
38637;5.5022;"Abstract;Still"
38638;5.4581;";"
38640;5.0227;"Portraiture;Still"
38642;4.0458;"Humorous;Macro"
38643;4.7935;";"
38650;4.5913;"Fashion;Portraiture"
38655;6.6513;"Still;Macro"
38656;6.2565;";"
38658;3.7644;";"
38660;4.4841;"Macro;"
38661;3.6306;";"
38663;3.2928;";"
38664;5.8095;"Nature;Animals"
38665;7.4841;"Nature;Macro"
38666;4.8767;";"
38667;4.66;"Humorous;Macro"
38670;5.9932;"Macro;Floral"
38671;4.7059;"Nature;Water"
38673;4.489;";"
38674;4.9276;"Nature;Water"
38677;4.9;"Black;Macro"
38678;5.1554;";"
38681;6.5549;"Nature;Macro"
38683;5.1106;";"
38686;3.6894;"Urban;Macro"
38687;5.5355;"Macro;Floral"
38688;4.9009;"Humorous;"
38689;4.5;"Family;Portraiture"
38690;4.2127;"Animals;"
38700;4.0856;";"
38715;5.4455;"Animals;"
38717;4.6043;"Macro;"
38719;4.6197;"Animals;Black"
38721;7.3097;"Animals;Macro"
38722;5.0325;";"
38723;4.1106;"Nature;Animals"
38724;5.7922;"Abstract;Studio"
38725;5.7124;";"
38726;6.3395;"Nature;Macro"
38727;3.9744;"Humorous;Macro"
38729;5.8941;"Animals;Macro"
38732;5.4241;";"
38733;4.7059;";"
38734;5.4834;"Nature;Floral"
38736;5.4783;"Vintage;Black"
38738;4.4587;"Snapshot;Portraiture"
38739;5.0878;"Still;Macro"
38740;6.0649;"Portraiture;Nude"
38741;5.5033;"Macro;"
38743;3.7366;"Snapshot;Animals"
38754;3.7962;";"
38756;4.5105;"Animals;Black"
38757;5.069;"Nature;Floral"
38759;3.978;"Travel;Water"
38760;5.2105;"Still;Macro"
38761;3.9455;"Snapshot;Water"
38762;4.7534;"Animals;"
38763;3.471;"Abstract;Macro"
38765;5.5482;"Emotive;"
38769;4.7546;"Nature;Rural"
38770;4.823;"Nature;Macro"
38771;4.4178;";"
38773;5.6125;"Nature;Macro"
38774;5.0867;"Macro;Floral"
38782;4.9542;"Nature;Macro"
38791;5.8643;"Sky;Emotive"
38792;6.025;"Still;Floral"
38793;5.7027;"Animals;Macro"
38794;5.4272;";"
38795;3.8716;";"
38796;4.0742;";"
38799;4.6505;"Vintage;"
38800;3.9608;"Humorous;Macro"
38801;6.375;"Candid;Seascapes"
38803;4.7778;"Nature;Macro"
38804;5.745;"Animals;Macro"
38807;6.7821;"Fashion;Macro"
38809;5.5946;"Candid;Photojournalism"
38811;5.5871;"Macro;Floral"
38812;5.5882;"Nature;Macro"
38813;4.8487;"Nature;Macro"
38814;4.7532;"Abstract;Digital"
38824;6.1419;"Nature;"
38827;5.0128;"Nature;Macro"
38828;5.6758;"Nature;Animals"
38832;5.4969;";"
38836;5.1677;"Still;Macro"
38842;4.6279;"Emotive;Candid"
38848;4.4079;"Nature;Macro"
38852;5.5442;"Candid;Portraiture"
38853;4.7838;"Abstract;Floral"
38854;5.5764;"Abstract;Action"
38855;4.8326;"Snapshot;Portraiture"
38856;7.1813;"Abstract;Nature"
38857;6.4931;"Nature;Macro"
38858;5.0503;"Abstract;Macro"
38859;6.3354;"Macro;"
38860;5.0826;"Nature;Still"
38864;5.1256;"Nature;Animals"
38865;6.3072;"Nature;Macro"
38866;5.3591;"Animals;"
38868;6.2138;"Nature;Macro"
38870;4.4494;"Macro;Studio"
38871;5.0807;"Portraiture;"
38872;4.7099;"Nature;Macro"
38873;4.931;"Nature;Macro"
38874;5.0541;"Still;Macro"
38875;5.8526;"Macro;Floral"
38876;5.7959;"Nature;Macro"
38877;5.0577;"Snapshot;Macro"
38878;6.075;"Animals;Macro"
38879;5.1867;"Animals;Macro"
38881;5.25;";"
38883;4.8437;"Macro;Advertisement"
38888;3.9867;"Abstract;Macro"
38892;5.7285;"Nature;Macro"
38894;3.8858;"Nature;Animals"
38895;4.7308;"Fashion;Macro"
38897;4.4336;"Still;Macro"
38899;4.4314;"Nature;Macro"
38900;5.5796;"Snapshot;Macro"
38901;4.5268;"Nature;Animals"
38902;4.8562;"Black;Floral"
38903;4.7597;"Macro;Floral"
38904;5.1026;"Abstract;Macro"
38908;4.3516;"Animals;"
38909;6.2829;"Abstract;Digital"
38914;6.975;"Still;Macro"
38916;5.6995;"Humorous;Animals"
38918;5.0141;";"
38919;5.6382;"Emotive;Photojournalism"
38920;5.2136;"Travel;Seascapes"
38922;3.8519;"Urban;Photojournalism"
38924;5.5425;"Abstract;Macro"
38931;5.0544;";"
38932;5.9573;"Emotive;"
38934;4.8255;"Macro;Traditional"
38935;5.4671;"Macro;Studio"
38937;4.4781;"Portraiture;"
38939;6.0736;"Still;Macro"
38943;3.6471;"Vintage;Still"
38944;4.9935;"Abstract;Macro"
38946;3.9733;";"
38947;5.3871;";"
38948;4.4933;"Animals;Black"
38949;4.2292;";"
38950;4.2706;"Portraiture;Black"
38951;5.1169;"Still;Macro"
38955;6.2938;"Animals;Macro"
38956;4.0455;"Abstract;Macro"
38958;5.0261;"Macro;Floral"
38959;5.522;"Candid;Portraiture"
38962;4.729;";"
38963;7.6561;"Animals;Macro"
38965;4.5839;";"
38966;4.9742;"Emotive;Macro"
38967;5.9103;"Abstract;Macro"
38968;5.281;"Macro;"
38969;5.5329;"Nature;Macro"
38971;6.2452;"Still;Macro"
38972;5.863;"Still;Macro"
38974;3.7721;"Family;"
38975;5.7857;"Animals;Macro"
38976;5.3648;"Still;Macro"
38977;5.8194;"Still;Macro"
38979;4.1955;"Animals;"
38981;5.9796;"Abstract;"
38982;6.7702;";"
38984;4.2066;";"
38985;4.7517;"Macro;"
38989;5.6981;"Nature;Macro"
38990;5.8874;"Still;Macro"
38991;5.5133;"Abstract;Macro"
38992;4.078;"Candid;"
38993;5.6197;";"
38994;5.6013;"Nature;Macro"
38995;5.4967;"Black;Macro"
38996;4.7285;"Black;Macro"
38997;4.8509;";"
38998;5.6266;"Nature;Macro"
38999;6.7547;"Animals;Macro"
39000;4.6053;"Abstract;Macro"
39001;5.6291;"Animals;Macro"
39002;4.5;"Nature;Macro"
39003;5.6065;"Animals;Macro"
39005;5.5973;"Animals;Macro"
39006;5.2968;"Macro;"
39007;6.9;"Macro;"
39008;4.6104;"Black;Macro"
39009;4.6622;"Nature;Macro"
39011;4.2;";"
39012;5.0402;"Animals;Black"
39015;4.7342;";"
39018;5.3377;"Performance;Photojournalism"
39020;4.4318;"Emotive;Black"
39035;4.9054;"Black;"
39036;4.9604;"Landscape;Portraiture"
39037;4.8108;"Rural;Seascapes"
39044;5.6;"Sky;Travel"
39045;4.1729;";"
39058;5.0661;";"
39059;5.5134;"Animals;"
39061;4.3274;"Animals;Floral"
39062;5.9322;"Black;"
39066;3.9509;"Still;"
39068;5.6106;"Portraiture;"
39070;5.566;"Abstract;Black"
39072;4.8649;"Family;"
39074;4.8198;"Snapshot;Portraiture"
39076;4.6728;";"
39082;5.0402;"Urban;Architecture"
39088;4.0423;"Family;Emotive"
39090;4.0723;"Nature;Animals"
39095;5.6667;"Candid;"
39096;4.0586;"Candid;Animals"
39097;5.692;";"
39098;5.6027;"Nature;Animals"
39099;5.7174;"Landscape;Nature"
39100;4.9283;"Macro;Studio"
39101;4.2952;"Humorous;Macro"
39103;4.5799;"Animals;"
39107;6.146;"Family;Portraiture"
39109;4.9167;";"
39110;4.6079;"Animals;Action"
39111;4.933;"Candid;Photojournalism"
39113;6.25;"Nature;Animals"
39114;4.2146;"Animals;"
39115;5.0365;"Candid;"
39116;4.9437;"Emotive;Animals"
39119;5.1481;"Family;Candid"
39120;4.211;"Snapshot;Animals"
39121;4.7964;"Snapshot;Portraiture"
39122;3.2019;"Sky;Architecture"
39124;5.3922;"Sky;Animals"
39127;4.8208;"Nature;Water"
39133;7.7179;";"
39136;3.8148;"Digital;Floral"
39137;4.7723;"Animals;Black"
39138;3.7042;"Emotive;Black"
39140;4.9359;";"
39141;6.4388;"Black;"
39142;4.6923;"Portraiture;"
39143;4.0556;"Candid;Animals"
39148;5.1227;"Candid;Animals"
39151;5.2489;"Animals;Black"
39160;3.2342;";"
39161;4.8756;"Portraiture;Studio"
39163;3.177;"Family;Still"
39169;5.2889;"Candid;Portraiture"
39170;5.0748;"Animals;Black"
39171;4.8045;"Black;"
39172;3.9295;";"
39173;4.8947;"Interior;Candid"
39174;4.8519;"Candid;Portraiture"
39175;4.411;"Abstract;Urban"
39176;3.6562;"Humorous;Still"
39177;6.2478;";"
39183;4.4126;"Vintage;Rural"
39184;5.0993;"Travel;"
39185;4.7489;"Cityscape;Animals"
39188;4.5741;"Landscape;Water"
39191;3.5701;";"
39192;4.3987;";"
39194;5.5286;";"
39196;4.4817;"Black;Traditional"
39197;4.277;"Humorous;Animals"
39198;5.677;"Emotive;Portraiture"
39199;5.1147;";"
39200;5.8744;"Emotive;Black"
39204;5.0398;"Still;Macro"
39208;5.2361;"Family;Candid"
39210;4.4978;";"
39211;4.0409;"Sports;"
39212;4.0409;"Family;Nature"
39213;5.7313;";"
39215;5.0926;"Snapshot;Emotive"
39216;4.9345;"Black;"
39217;3.8756;"Still;Black"
39218;3.991;";"
39219;3.6729;"Abstract;Nude"
39220;6.5574;";"
39221;3.9483;"Abstract;Candid"
39223;4.8355;"Nature;Animals"
39224;5.0398;"Emotive;Nature"
39225;4.4136;";"
39236;5.4181;";"
39245;5.9022;"Emotive;Animals"
39247;4.2;"Snapshot;Animals"
39248;4.6368;"Family;Candid"
39281;3.4074;"Candid;Animals"
39296;6.387;"Candid;Black"
39299;4.1872;"Emotive;"
39301;5.0421;"Still;Studio"
39302;4.3723;"Humorous;Candid"
39303;5.157;";"
39304;3.982;"Nature;Animals"
39305;5.25;"Abstract;Floral"
39307;3.9075;";"
39308;4.557;"Landscape;Political"
39311;6.15;";"
39313;5.3042;"Emotive;Portraiture"
39314;4.5506;";"
39315;4.933;"Emotive;Animals"
39316;4.1308;"Landscape;"
39317;6.0905;"Family;Emotive"
39321;4.0046;"Family;Black"
39326;4.3981;";"
39330;4.4633;"Animals;"
39333;4.7027;"Macro;Studio"
39334;4.5628;"Emotive;Water"
39337;5.2379;";"
39339;4.3807;"Family;Emotive"
39341;5.6228;";"
39346;4.2105;";"
39347;4.578;";"
39348;4.4865;"Snapshot;Animals"
39351;4.7639;"Family;Animals"
39353;4.1712;"Abstract;Performance"
39354;4.2556;"Family;Snapshot"
39355;5.5683;"Candid;Water"
39361;5.0441;"Candid;Photojournalism"
39365;5.0789;"Candid;Photojournalism"
39367;2.9552;"Interior;Still"
39368;4.1982;"Family;Humorous"
39369;6.6053;"Sky;Landscape"
39370;4.8525;"Nature;Macro"
39371;4.4771;"Still;Black"
39373;4.4598;"Portraiture;Animals"
39375;4.4696;"Candid;"
39377;5.3304;"Landscape;Seascapes"
39378;4.4384;"Animals;"
39380;4.1955;";"
39383;4.5882;"Emotive;Seascapes"
39387;4.4803;";"
39388;4.1038;"Abstract;Black"
39389;4.7348;"Nature;Still"
39390;4.662;"Black;"
39391;5.4598;"Sports;Still"
39392;5.0657;";"
39393;5.1081;"Animals;"
39398;4.9346;"Humorous;Animals"
39400;4.518;";"
39401;4.1475;"Humorous;Interior"
39403;4.4356;";"
39404;7.0508;"Sky;Emotive"
39407;4.4136;"Humorous;Macro"
39408;4.0455;"Still;Rural"
39409;5.7602;"Fashion;Interior"
39410;3.6415;";"
39411;4.5566;"Humorous;Animals"
39412;5.7385;"Snapshot;Candid"
39413;5.7035;";"
39415;3.1256;"Emotive;Still"
39420;5.6435;"Emotive;Portraiture"
39421;4.2706;"Family;Candid"
39422;4.9063;"Family;Portraiture"
39423;4.9022;"Nature;Animals"
39424;4.4091;"Still;Floral"
39425;4.6262;"Nature;Studio"
39471;5.9245;"Sky;Nature"
39480;5.1765;"Performance;Portraiture"
39483;5.5422;"Cityscape;Urban"
39494;4.9788;"Still;Macro"
39510;4.6667;"Humorous;Still"
39511;4.6299;"Sports;Action"
39512;4.3882;"Snapshot;Animals"
39517;5.1961;"Sky;Action"
39521;6.6352;";"
39528;5.7727;"Sky;Landscape"
39533;4.3745;";"
39536;5.5143;"Landscape;Nature"
39539;4.025;"Black;"
39542;6.2237;";"
39543;4.4286;"Cityscape;"
39554;5.6908;"Humorous;Action"
39563;6.5192;"Animals;Action"
39574;4.5042;"Emotive;Portraiture"
39580;5.1776;"Emotive;Nature"
39600;4.1306;"Black;Digital"
39602;5.5592;"Black;Rural"
39603;4.0455;"Nature;"
39640;4.76;"Sky;Nature"
39644;4.3077;"Action;"
39646;4.6449;"Humorous;Political"
39647;5.827;"Humorous;Rural"
39648;6.2602;"Humorous;Photojournalism"
39649;4.8431;"Travel;"
39656;5.2208;"Portraiture;Photojournalism"
39666;5.129;";"
39670;3.7607;"Humorous;Macro"
39674;4.4957;"Humorous;Animals"
39679;4.0424;"Humorous;Still"
39736;4.9347;"Abstract;Humorous"
39738;5.2267;"Snapshot;Action"
39794;4.634;"Sky;Performance"
39797;5.0974;"Action;"
39798;4.7162;";"
39802;7.5466;"Emotive;Black"
39810;5.5523;"Humorous;Snapshot"
39812;4.8121;"Macro;Panoramic"
39818;5.0946;"Nature;Macro"
39821;3.8101;"Cityscape;Urban"
39829;4.4105;"Cityscape;Sky"
39839;4.0601;";"
39844;6.1918;"Nature;Animals"
39848;4.7438;"Humorous;"
39849;5.8516;"Travel;"
39850;5.8917;"Humorous;"
39851;4.0974;"Sports;Action"
39857;4.0392;"Sky;Nature"
39863;5.2966;";"
39865;5.4768;"Humorous;Travel"
39867;5.1677;";"
39869;5.4268;"Nature;Seascapes"
39870;5.8861;"Still;Floral"
39873;4.0753;"Nature;Animals"
39876;5.0464;"Sky;Travel"
39877;4.2427;"Sports;Action"
39879;5.4531;"Photojournalism;Political"
39883;3.3151;"Emotive;Nature"
39884;4.9221;";"
39886;6.4013;"Nature;Animals"
39891;5.7905;"Nature;Animals"
39893;5.6107;"Travel;Water"
39898;4.1824;"Family;Black"
39901;5.4304;"Humorous;Action"
39905;4.6892;"Macro;Action"
39910;5.1579;"Abstract;Still"
39917;5.3541;";"
39919;6.5582;"Interior;Still"
39921;4.4958;"Architecture;Water"
39926;4.4815;"Urban;Architecture"
39928;4.3631;"Action;Photojournalism"
39932;4.7727;";"
39933;5.817;"Nature;Animals"
39935;4.5369;"Sky;Snapshot"
39936;5.7372;"Nature;Animals"
39941;4.1795;";"
39942;5.9669;";"
39949;6.1242;"Sky;Nature"
39951;5.0127;"Humorous;Persuasive"
39953;4.9711;";"
39954;4.5192;"Sky;Action"
39955;4.7449;";"
39956;5.2065;"Animals;"
39957;5.987;";"
39958;4.8838;"Humorous;Rural"
39959;6.9673;"Animals;Black"
39960;5.5668;"Humorous;Urban"
39962;5.6078;";"
39964;6.1026;"Humorous;Black"
39966;4.1293;"Humorous;Sky"
39968;5.6732;"Performance;Action"
39972;5.5613;"Nature;Water"
39973;6.4435;"Humorous;Still"
39978;4.6778;";"
39979;4.2259;"Humorous;Still"
39983;4.6242;"Animals;Action"
39984;6.3416;"Animals;Action"
39985;5.6039;"Emotive;Portraiture"
39986;6.4771;"Sky;Travel"
39988;5.3922;"Nature;Macro"
39989;4.5887;"Humorous;Animals"
39990;6.351;"Sky;Transportation"
39991;5.4873;"Animals;Black"
39992;4.8117;"Sports;Action"
39994;4.2162;";"
39995;4.3377;"Sky;Action"
39996;4.0066;"Nature;Action"
40000;4.9065;"Humorous;Snapshot"
40015;4.9532;"Humorous;Advertisement"
40017;5.9869;"Animals;Action"
40019;5.0987;"Action;Advertisement"
40021;5.2237;";"
40024;4.7377;";"
40026;6.0903;"Nature;Animals"
40028;5.2355;";"
40032;5.8052;"Sky;Animals"
40033;4.3161;"Nature;Animals"
40035;5.4867;"Animals;Digital"
40037;4.1067;"Performance;Candid"
40038;5.1748;"Humorous;Snapshot"
40039;3.8844;"Sky;"
40040;4.6623;"Still;Traditional"
40041;6.0903;"Travel;Action"
40042;5.3605;"Humorous;Sky"
40043;5.4834;"Travel;Action"
40045;6.0395;"Animals;"
40047;6.7186;"Performance;Action"
40048;6.6688;"Travel;Action"
40050;5.3179;"Sports;"
40051;4.878;"Humorous;Animals"
40052;6.1542;"Humorous;"
40054;5.0;"Humorous;"
40055;5.7871;"Sky;Nature"
40056;5.1016;";"
40057;6.5924;"Sky;Emotive"
40059;5.2703;"Sports;Photojournalism"
40062;4.8874;"Sky;Action"
40067;5.1301;";"
40068;3.4017;"Humorous;Animals"
40069;4.3677;"Animals;Action"
40071;4.0921;"Nature;"
40078;4.0915;";"
40079;4.3856;"Sky;Landscape"
40080;6.5455;"Nature;Animals"
40081;7.3057;"Animals;Seascapes"
40083;5.3709;"Nature;Animals"
40084;4.1497;";"
40085;4.8255;"Abstract;Nature"
40086;6.184;"Snapshot;Action"
40087;5.3105;";"
40089;5.9603;"Sports;Action"
40090;4.9427;"Nature;Animals"
40091;4.0464;";"
40092;5.2368;"Animals;Seascapes"
40093;4.2381;"Sports;Action"
40094;2.7778;";"
40095;5.7436;"Humorous;Action"
40096;5.6447;"Animals;Action"
40122;4.4316;"Abstract;Humorous"
40123;5.6016;";"
40124;4.5625;";"
40125;4.7815;"Humorous;Studio"
40126;4.8802;"Candid;Animals"
40127;4.5169;";"
40130;4.61;";"
40131;4.8189;"Still;Black"
40132;6.0569;";"
40136;5.0083;"Advertisement;"
40141;4.7753;"Humorous;Nature"
40160;5.0996;";"
40165;6.0617;";"
40168;5.7273;";"
40169;4.3705;"Humorous;Interior"
40172;5.4276;"Abstract;"
40177;4.2343;";"
40178;4.6592;"Humorous;Still"
40179;4.9451;";"
40180;4.481;"Photojournalism;Political"
40190;4.2785;"Action;"
40191;3.7605;"Humorous;Emotive"
40192;5.0516;"Architecture;Rural"
40211;5.6959;"Sky;Landscape"
40215;5.0403;"Macro;"
40216;4.0474;"Humorous;"
40217;6.496;";"
40219;5.4324;"Architecture;"
40220;4.0166;";"
40221;6.1318;";"
40227;6.4286;"Humorous;Landscape"
40229;5.2746;"Humorous;Candid"
40231;4.7049;"Humorous;Emotive"
40232;6.6598;"Humorous;Political"
40233;6.1566;"Animals;Persuasive"
40238;4.8531;"Candid;Macro"
40242;5.1577;"Humorous;Water"
40248;5.3771;"Family;Macro"
40249;5.1867;"Abstract;Emotive"
40255;4.7866;"Humorous;Animals"
40258;4.7029;";"
40259;5.3705;"Humorous;Still"
40266;4.6407;";"
40269;4.5;"Humorous;"
40274;5.2797;"Humorous;Animals"
40275;5.9753;";"
40276;5.0085;"Humorous;Macro"
40277;4.6611;";"
40278;5.8805;"Studio;"
40287;5.3272;"Abstract;"
40303;4.124;"Humorous;Interior"
40308;5.9145;";"
40310;5.7664;"Humorous;"
40313;4.1275;"Humorous;Landscape"
40319;6.8854;"Humorous;Emotive"
40322;4.7076;"Still;Animals"
40333;4.0708;"Macro;Floral"
40336;4.5378;"Humorous;Still"
40337;6.1938;";"
40340;5.042;"Portraiture;Black"
40343;4.6025;"Interior;Animals"
40344;4.8529;"Landscape;Architecture"
40346;5.5061;"Humorous;Advertisement"
40348;4.6644;"Cityscape;Emotive"
40349;4.2664;"Humorous;Landscape"
40350;5.0776;"Photojournalism;"
40351;5.3889;"Emotive;Black"
40352;5.6446;";"
40353;4.3983;"Humorous;Still"
40354;4.8059;"Humorous;"
40356;5.2154;"Macro;"
40360;5.0988;"Humorous;"
40361;5.6398;"Humorous;Studio"
40362;6.5944;"Humorous;"
40364;4.944;";"
40365;5.1899;"Political;"
40366;4.3669;"Fashion;Humorous"
40367;5.1423;";"
40372;4.3276;"Humorous;"
40374;4.8771;"Landscape;Nature"
40375;3.9259;"Humorous;"
40376;5.2941;"Political;Persuasive"
40377;4.3458;"Humorous;Emotive"
40378;5.6255;"Still;"
40379;3.9339;"Humorous;"
40381;4.7152;";"
40384;4.2417;"Abstract;"
40404;6.4073;"Cityscape;Architecture"
40416;5.1339;"Architecture;Black"
40429;5.0776;";"
40432;5.972;"Cityscape;Panoramic"
40434;5.0064;"Abstract;"
40435;4.7593;"Snapshot;Urban"
40444;4.6405;"Humorous;Emotive"
40445;5.1203;";"
40453;4.8432;"Urban;"
40457;6.0633;"Black;Action"
40458;4.9534;"Cityscape;Emotive"
40460;6.2594;"Cityscape;Urban"
40463;5.3592;"Architecture;"
40467;4.2996;"Sky;Landscape"
40469;5.0123;"Architecture;"
40470;5.5974;";"
40471;4.8017;"Urban;Architecture"
40473;5.4523;"Cityscape;Urban"
40474;5.0494;"Urban;Travel"
40478;5.1242;"Emotive;Landscape"
40493;4.7762;"Portraiture;Animals"
40496;5.1198;";"
40500;4.3792;"Landscape;Panoramic"
40501;3.9732;"Landscape;Architecture"
40503;4.8581;"Emotive;"
40509;5.5548;"Family;Persuasive"
40510;5.4417;"Cityscape;Landscape"
40519;5.4683;";"
40525;4.7365;"Emotive;Black"
40527;4.7687;"Abstract;Emotive"
40529;6.3649;"Sky;Black"
40532;5.3889;"Cityscape;"
40537;3.1364;"Emotive;"
40539;4.7343;"Emotive;Black"
40540;7.0529;"Cityscape;Urban"
40542;5.6835;";"
40544;4.2349;"Nature;Macro"
40545;6.8301;"Emotive;Black"
40564;6.0868;"Cityscape;Architecture"
40565;4.7479;"Cityscape;Urban"
40576;5.7208;"Portraiture;Advertisement"
40578;5.1589;"Abstract;Humorous"
40579;4.9643;"Cityscape;Urban"
40606;5.8797;"Cityscape;Sky"
40622;4.839;"Landscape;Architecture"
40627;5.3017;"Abstract;Architecture"
